lon,lat,lai_hv,wind,temperature,rain,pressure,radiation,biomass
-7.0,14.75,2.7540790755252553,1.590055059285391,316.3559328241602,0.00016847015531185026,99011.43057304504,11014359.01515267,49.72813592815201
-3.75,12.25,2.916363773040634,1.2660022743264912,314.9850569106217,0.00037276441860240907,104578.51112736735,7464323.490165261,71.85191932224458
-2.0,11.0,5.210553514423164,0.5876766461395995,315.7933887005354,0.0004560272065821734,104193.22680877979,7334070.388169318,57.58857040405273
-0.25,9.75,3.114794737557826,0.7648382721391409,316.4832564981872,0.0005612176828677644,105846.75411212195,7928677.162557791,165.14043553670248
-4.5,12.75,2.9160125677937003,1.274143290857698,313.57198333754206,0.000452671724030038,102226.37814731701,7664798.709970547,284.29643696546555
-6.25,14.0,2.0699033810673155,1.3918981801264219,315.6387552858096,0.00019172442974293747,101868.46198164832,9340979.833485417,42.76830824279785
-2.75,11.5,5.2662056093459135,0.7840944226959272,315.1888295912203,0.0004089724163743029,102985.13819059316,7703257.221525033,47.327178327343134
-3.0,10.5,5.881907430024816,1.4460119958926778,314.11543804375526,0.000598127990941268,106133.17039943735,8489338.287482643,452.8797809558964
-3.0,10.75,4.754310025224796,1.351016666771569,314.5853665250102,0.0005723766132155674,104207.90651178367,8137632.595742603,292.4970149184524
-2.75,10.75,4.788499577279408,1.1245552626449682,315.14434850854366,0.0005066715827760533,104565.0354378591,7818657.552134039,204.11029187364468
-2.5,10.75,3.178753115304859,0.981520374674076,315.0911904179528,0.0004652352749810615,103865.92037082583,7605090.073076159,537.454343215279
-2.5,11.0,2.8750999438692264,0.978949527348432,315.0331001333895,0.0004838074807347485,103156.15441517776,7703703.548545008,265.36874746211333
-2.25,11.0,3.8804946467959134,0.7101951642764284,315.17111022769,0.0004524376205961675,102788.09675121933,7562614.6183419,420.9470320135025
-1.75,11.5,2.3918303747163874,1.1607991690594424,313.61180623702256,0.0008007054957167806,99830.43759931184,7690412.921727983,207.0801730057746
-1.5,11.5,4.1956149482782354,0.9636252609367487,313.37250349243794,0.0006456509880168791,98191.0806086485,7976905.276660612,76.15972095151102
-1.5,11.75,3.8741283548594425,0.8781823939373968,313.91888098026436,0.0006080383696417644,98772.80435986212,8572305.521306824,231.6823301413859
-1.25,11.75,3.3847043318555867,0.9052266996277523,314.4216907546683,0.0005865788882036809,98996.14886329338,8770152.37088337,231.047238077255
-1.0,11.75,3.3019815594866975,0.9435877744280511,315.40182730128566,0.0005722205442596544,100662.08676728232,8784558.815250332,243.78467843762002
-1.0,12.0,3.363314259911425,0.9004126619885554,315.7745732939001,0.0006382377126109954,100304.91153299555,9222603.989409912,264.8701177478436
-0.75,12.0,3.1846622829516713,0.8902804989992518,316.42617091980344,0.000647367746531927,101846.97497157323,8814437.929643082,264.7149277384834
-0.75,12.25,3.0115571190188755,0.9935176621937494,317.0117319486325,0.0007070641221687771,102927.48446743915,8886891.6825523,246.53325303109975
-0.5,12.25,2.70448109009726,1.0768181564217314,316.8607520109232,0.0007314108792912586,102970.18063832106,8563180.613342892,198.7854689494619
-0.5,12.5,2.626418755608307,1.138770536092648,316.73644245543477,0.0007250900865767684,102500.61537504246,8679250.434481863,290.3234174920793
-0.25,12.5,2.4122783246489368,1.2985411360657726,315.5760981549755,0.0009350808667581634,100897.19355640122,8400742.374017669,226.79309087214685
-0.0,12.5,2.43649476262794,1.3029519035362405,315.36629723729976,0.0009573987274537704,100623.23417794399,8314229.319979246,85.12924569897947
-1.25,12.0,3.5535002631553767,0.8184732045800323,315.6707232097045,0.0006119400935395986,100291.62107633275,9371082.111388154,247.79539275273396
-0.0,12.75,3.0206828807526787,1.2544082569755468,315.6273381701328,0.0009986789662928494,100676.39600459526,8537640.78942212,280.08105679187184
-2.0,11.5,3.4304948064319114,1.2024620183662063,314.4131964206048,0.0008401909415628548,101557.54865051887,7626687.341653822,279.7108856513342
0.25,12.75,2.7638459262018693,1.2250451478150022,315.34209295206506,0.0009944651044831887,100295.18680860811,8532607.212474631,68.230107554074
0.25,13.0,2.74423417923821,1.213829196247241,315.38721339321944,0.0010147540687519222,99851.22998621638,8995125.984896159,252.68257696771184
0.5,13.0,2.759525544195945,1.1368045940200964,315.72625606035615,0.001032623964204,100119.58607109802,9085804.757787678,166.43957366954092
0.75,13.0,2.7054845336599254,1.0958474675086076,315.8101946948116,0.0010815515818828308,100092.95884956098,9152580.239165,55.24785197864879
0.75,13.25,2.7658639627001196,1.108726908522374,315.9085645634824,0.0011527190257793127,100144.82404629394,9489383.567626998,166.7617498893209
1.0,13.25,2.8339699071728424,1.0437752069715391,315.51079225330466,0.0012874845692104793,99318.08354872858,9552737.208517846,97.43440796752269
1.0,13.5,3.049565331298079,1.0203603327997404,316.0552516656973,0.0013241607738501131,100070.63829168132,9950364.991424166,185.40197076802
1.25,13.5,3.013630902381721,1.0082874321234307,316.1698795070918,0.0014423830079544667,100217.94471204512,9929313.233648695,139.93172538782014
1.25,13.75,3.1839431483984284,1.0575872102504904,316.1295999229843,0.0015059811074891512,100184.37125880281,10126614.572423052,181.9038628928041
1.5,13.75,3.0333652924474843,1.0706178775775304,316.17782581960284,0.001660177235931529,100154.68769531549,10051606.837121755,131.67899211895823
1.75,13.75,2.8415960782491014,1.047757499887733,316.27665237290086,0.001619287169482235,100107.87009362169,10012875.570166174,69.3516758366635
1.75,14.0,3.069104607337768,1.1169939469813086,316.0986367052689,0.0016041484807586405,99832.93824272577,10275935.756550131,319.59587991458346
2.0,14.0,2.9296371015001217,1.0850347861095742,316.1501507312024,0.001655729270687999,100045.67816575355,10248213.889420597,217.99213727898555
2.0,14.25,3.254842010787237,1.1361996887670036,315.65830138784816,0.0017888560900820763,99165.6369169028,10502942.638098363,279.4231151374489
2.25,14.25,3.1990003765248747,1.072155345095808,315.40328869209236,0.0017878416418686388,98630.12876063515,10470757.500769075,284.26199214711966
2.5,14.25,3.191569319474688,1.0256280493787564,315.9436379428415,0.0017820670904998448,99433.25207040252,10411619.170622434,254.09058752451858
2.5,14.5,3.30525390043828,1.0504291647555595,315.71072878303585,0.0018834338773655573,98991.79589142467,10712418.786139807,280.19052975318664
2.75,14.75,3.3902622942554643,1.0198310407032847,315.77850078169297,0.001970208216853374,99056.34953807268,10834241.266647339,306.4062518116243
3.0,14.75,3.4691552570268436,0.924382032642356,315.37597895139345,0.00210239862251197,98350.10300648864,10787848.052515525,491.12301304499306
3.25,14.75,3.630447660352478,0.8847859429503258,315.798138220657,0.0020957656918856537,99155.07864471072,10744678.311305756,246.1985889251786
3.25,15.0,3.985728003087272,0.8581197030431535,316.0356142267334,0.0022242884770802868,99754.21428339896,10921622.178780155,307.6909149318788
3.5,15.25,4.056270085542691,0.9834863167466278,315.52230070590673,0.0025080218389307344,99099.41617464556,11015276.465138176,288.575583022996
3.75,15.25,4.135324714221389,0.944243088452235,315.3739695390344,0.0028071279929386453,98849.02767577498,11031765.768931681,258.76518565586633
3.75,15.5,4.304460701395195,0.8804003798654033,315.3378914534959,0.0029440785017525993,98866.94895357467,11228843.944196053,213.2481546159922
4.0,15.5,3.2280444929775944,1.1975975719559186,315.80590185931726,0.002767564512614614,99705.86851073006,11245729.983118426,282.45466688546884
4.25,15.5,2.7756252386902767,1.4120616885628468,315.5873325968015,0.00273135651484272,99376.33927863039,11178334.603102252,299.9798454078468
4.25,15.75,3.064945891239163,1.1183549838007674,315.52951632301443,0.0033965224049453636,99197.31173347899,11246672.229049487,219.57922831205974
4.5,15.75,3.192433395875873,1.1663189294939138,315.47836764478257,0.0034292188512092085,98915.52626730043,11176921.234205667,427.24717493574747
4.5,16.0,4.205281454598586,0.9307083334142844,315.8067238916458,0.003372019578866971,99288.5852180867,11332490.99661239,194.24006346237337
4.75,16.0,3.0410026128966647,1.1240511749340576,316.03068203276086,0.003186999831631708,99620.05939506384,11342558.15050738,216.49955826008392
5.0,16.25,2.3633660256554307,1.4631257736780943,315.29697251091045,0.0033149763754806447,98362.51360713544,11466438.694495898,48.36931953261017
5.25,16.25,2.4527393989702118,1.4116584183941185,314.7093107327969,0.0034180599208614034,97193.27757828713,11476158.705153126,84.28691124916077
5.25,16.5,2.6281859312158935,1.1094830400887399,315.5592921606995,0.003154459454323777,98343.619856897,11632596.32565425,81.75805097236213
5.5,16.5,2.6310290213101117,1.045993192899546,315.391506228714,0.0032790024811426206,97760.50685934235,11788190.884006528,349.5432557198515
5.5,16.75,2.5870781932653446,1.050126712129013,315.21632200576994,0.003356100545363809,97432.96888033152,11898805.597123588,46.832739516452875
5.75,16.75,2.592296099791207,0.8743261229489303,315.4465823947386,0.0032369418975239763,97608.98639174395,12053482.705490364,59.13092833788759
6.0,16.75,2.6033284042940728,0.6433027250385878,315.86170872074507,0.0034294529546430768,98125.73972240728,12218053.396133246,68.69623278460148
6.0,17.0,2.856547387332824,0.7522612837519208,316.2247729992656,0.0032432626902384673,98922.75034827397,12301739.712378494,61.25526992829532
6.5,17.25,2.8403863712874444,0.7257462701580215,316.52910763474506,0.0035006203985395597,99735.18160852643,12277290.910062103,176.0892313599955
6.75,17.25,2.8314947463849327,0.6649028834511084,316.385251977218,0.003731992625681081,99518.45917932091,12246791.897030504,85.81376849311394
6.75,17.5,2.818572623172378,0.7474724504982697,316.64437483461745,0.0036964869382107982,100148.06562108976,12279150.605978664,225.43987598076674
7.0,17.5,2.878623145711475,0.7226461307359211,316.68008757245434,0.00394167126795065,100304.44845088187,12203275.01258297,548.0355597226243
7.0,17.75,2.884019442204034,0.8249255272796884,316.6012638058221,0.004112410705719842,100256.47314390386,12193703.77759907,153.2944280419755
3.0,15.0,4.007552900575259,0.7722483614895272,316.22148486995076,0.0022032191680319865,99839.14354304917,10955592.624189338,296.079900288265
0.5,13.25,2.723920021780684,1.1220348240904152,315.7904659189222,0.001112375200675715,99943.56855968558,9451569.750656921,221.13055514574052
4.75,16.25,2.704648330691037,1.3037836482592433,315.7978642098808,0.0032386586560390227,99232.92274802152,11466537.878278118,44.01616954262415
6.5,17.5,2.81907991964017,0.7960160970589636,316.7449367894983,0.0034929730196998077,100286.75871413902,12293507.458454518,77.12980134069885
2.25,14.5,3.622843788022054,0.9917785595911074,316.4662678300602,0.0017716104704536516,100048.22511737885,10842250.357061327,283.3069113299798
7.0,10.75,3.2682101089165316,0.9450244244041464,315.0905510594749,0.0036585621819238577,101724.2582114462,9791894.103387605,257.8139241736868
7.0,11.0,3.436521042494364,1.1465334868406711,310.848498895548,0.0057214036067083935,92605.01368766498,10102016.994433338,12.197149691127596
6.75,11.0,3.23444423303282,0.6245002534216212,312.1164380941449,0.005042347579529462,95218.46390446894,10071542.77734729,37.08024112280313
6.5,11.0,3.052012618653691,-0.03725675237814932,310.87845740708383,0.004139254566136936,91773.08667042632,10080246.154236794,104.57012278904581
6.5,11.25,2.2359063944510185,0.2188860768373811,310.4330985587652,0.004949096378371244,91200.62456148645,9965044.19119222,20.53634930759496
6.0,11.5,2.7210434835677075,0.211249148017085,314.02537983529703,0.002711145585051943,97253.06147916414,9643316.79762715,14.672840587518833
5.75,11.5,2.7887982227934964,0.30001899390844733,314.09424787705916,0.0025967470403674663,97292.84023272984,9456702.51138663,199.82037608510097
5.75,11.75,2.5825905706656433,0.6322379997840992,313.8825288839496,0.0026718942426397388,97102.88394969543,9264682.709015302,116.6747571606385
5.5,11.75,2.540345596677407,0.6298183787717282,313.3019913860183,0.0026436457616194234,95760.59413496229,9116378.158655945,82.65342282959352
5.5,12.0,3.1789928268226104,0.7073218643242379,313.41945067210077,0.0029768529824943995,96378.8550649458,8892445.974356432,87.6538564270374
5.25,12.0,2.617973105622538,1.086899910639944,314.6265594783719,0.001995257284277464,98900.61502323973,8751728.98333664,90.79898686845712
5.25,12.25,2.27422678917194,1.0983427016776153,314.76867973431604,0.0021170691043678235,98874.08041812546,8707864.955651348,117.3004449794167
5.0,12.25,2.060075208839648,1.2863422134617353,314.81699696786006,0.0016801540622884362,98909.59881624524,8704616.686783757,96.30193826785454
4.75,12.25,2.0324136146288243,1.6381702312918105,314.6094794733194,0.0014816343503666716,98883.8977589356,8752894.392777683,77.53829119795112
4.75,12.5,2.411453271052968,1.6573255643064146,314.4088122481849,0.0016610356151890529,98413.36002321825,8858277.161382813,521.2133911504834
4.5,12.5,2.2698450856149637,1.4936482845737327,314.6148683519188,0.0016323189273009992,98310.74102682521,8908910.482204385,147.78671162798938
4.5,12.75,2.3030479181662877,1.428242904083078,314.57650684324506,0.0018304484668329804,98142.5496031341,8996861.70108495,484.36457442546237
4.25,12.75,2.45506404322372,1.109382222546558,315.0143760636796,0.0015968912743086702,98137.17785061534,9012780.698130712,180.0658937571
4.0,12.75,1.9419531774544887,1.0705170600353484,315.24664586500745,0.001406721251528269,98274.99108764861,9011243.349506354,253.92861441433143
4.0,13.0,2.5472414838275053,0.9793527975171606,315.11886550635325,0.0015245533132428382,98044.14465397561,9164804.640323194,346.2775971889496
3.75,13.0,2.5673382285131225,1.0166048793534561,315.0342875134198,0.0014099206651244922,97911.28639555883,9201304.2721789,414.0247956394119
3.75,13.25,2.5921177098245107,1.0763392730963661,314.9490701620086,0.0014885013844268581,97756.33912031916,9328854.616109438,443.3816776969216
3.5,13.25,2.570660741642839,1.0278712396923086,315.27002811791334,0.0014511228694856133,98197.8879157197,9371280.478952587,351.81780591044395
3.5,13.5,2.6503174364591353,1.0332145694279613,315.16517332753807,0.0017235412320323437,97998.57737398884,9625438.92088261,439.9213579893112
3.25,13.5,2.709464859791835,1.0161007916425455,315.4105043092,0.0019228412887336752,98442.95097028287,9687825.519896844,369.6373766465621
3.0,13.5,2.6788932792492792,0.9846961272528132,315.7101807614833,0.0018410611558350872,98929.78919640201,9717779.022126257,416.3591257413876
3.0,13.75,2.794428656117343,0.966095290720211,315.8587859391319,0.0019711446305888535,99197.68219916994,9886019.51271115,228.6684947354453
2.75,13.75,2.7660535020397345,0.9440414533678707,315.70104706894193,0.0020226473860402556,98890.24198389312,9918179.854094882,426.0151725513179
2.75,14.0,2.994325763173319,1.0010033647007721,315.96318404488005,0.0019279915642788157,99444.96804787879,10199960.979372226,414.2172242825624
2.5,14.0,3.025532857972229,0.9963657577603943,315.835221012375,0.0018741477744887145,99304.19108531796,10213524.361590344,182.7911550104618
2.25,14.0,2.969367891895234,1.043044279790719,315.4390014299292,0.0017495267131919137,98702.04541289074,10242659.597616468,200.44545066049528
2.0,14.5,3.643275013895223,0.9952567647963905,316.4785983149912,0.001690298544422803,99794.45611907836,10944979.959492166,201.83783798477276
1.75,14.5,3.734738894632225,1.070441446878712,315.96035260019215,0.0016340356858160453,99029.53708369019,11084779.500526454,184.49490176857293
1.5,14.5,3.610244996624136,1.139350236960195,315.54084210176575,0.0015666919313394392,98582.57022755951,11163159.484423114,222.62752959380546
1.5,14.75,3.9940008377928073,1.0221498441734729,316.43384322153827,0.0016029779635892908,99901.9837858765,11479456.565911831,182.69284714826705
1.25,14.75,4.04263997714981,1.0652241390707866,316.506821424944,0.0016366888580665712,100205.76565245516,11560068.184908368,235.99479444675208
1.25,15.0,4.401727830736277,0.7993934847220651,317.1842674007395,0.0014980996252155286,100600.82100364155,11828087.560403155,272.53681254236193
1.0,15.0,4.6700319153337775,0.8015610618789804,317.3007219806424,0.0013245509462398968,100776.23650830616,11890003.036451863,117.534016856594
1.0,15.25,4.782462191844035,0.8650005002970834,316.87335650663033,0.0015887756886011778,100946.46549329752,11979293.236392353,136.10024163009396
0.75,15.25,5.06134145665474,0.9426552121628665,316.7885958398462,0.0015972814466984528,100700.75412377522,12046068.717769671,124.74214808744851
3.25,13.25,2.489448709304408,0.9892329166510085,315.3444677121258,0.0016554171327761724,98237.85190213092,9439593.308954265,441.70087760112006
6.75,10.75,3.850290995559668,0.38122752413615013,311.68167432917437,0.005564554306015488,94943.94882747527,10082576.973118886,374.1103976471256
5.0,12.0,2.2067117614638994,1.1832310721949655,314.8745392308708,0.0016455067540756755,98981.19131102126,8734942.12819648,127.41361939999484
0.75,15.0,4.800206418843847,0.8711503703701935,317.5826790693953,0.0012514326403944985,101202.08682005273,11920477.253537912,134.87892900711805
2.5,13.75,2.7876554120693497,0.9736061976127794,315.6730066328398,0.0019368094602879194,98998.04749995949,9928445.375554299,433.3317107079734
0.5,15.25,4.945599816387683,1.0061450593520607,317.3179846595456,0.0013659872540348877,101384.91163853637,12052242.908212652,89.33900727280742
0.5,15.5,5.151406091090467,1.030492495789044,317.17385499124237,0.0014457384905066032,101163.88254567358,12180437.946727602,122.15345793369706
0.25,15.5,4.751567279486846,1.0284257361743105,317.42768030696783,0.001382920735751485,101415.24351698285,12161047.517304258,85.40258674716634
0.25,15.75,4.909364354402525,1.099098833243981,317.55865745801145,0.0015297816232659358,101637.24508228441,12222268.706877448,105.88194959777127
0.0,15.75,4.565344878315421,1.0977630008100678,318.02474978839894,0.0014426951458662934,102196.27780992736,12204589.197697343,37.028570427947685
-0.25,15.75,4.466550284884501,1.0910082254838653,317.81166074140805,0.0013677820470278923,101659.38040731863,12199158.885620985,46.69354520988589
-0.25,16.0,4.73669959070001,1.088714626399222,317.8440853499301,0.0015346197608992484,102085.87903402437,12245204.95651504,110.76568293917963
-0.5,16.0,4.6505316620993025,1.1190607065960418,318.0877722669346,0.00144277318034425,102241.24308316635,12282200.507281829,82.44857177891447
-0.5,16.25,4.764835033259874,1.0957466499664255,318.10348221810574,0.0015708277586711432,102249.43963657862,12297896.3408176,46.577187926373945
-0.75,16.25,4.680740888022005,1.0890926921824051,318.2583896436079,0.0014970071425241358,102318.48517972937,12374317.445015486,73.54364310163383
-0.75,16.5,5.093836304025741,1.0890170790257685,318.0424691519293,0.0016505789951428585,102374.6570401196,12411709.730911141,79.8826964720499
-1.0,16.5,5.075629378049813,1.0264345897162135,318.2832332873205,0.0015490561393212321,102350.90092768743,12537772.318108436,97.3801453433496
-1.25,16.5,4.994645907856211,1.0007261164597714,318.52865560590794,0.0014722702130118709,102439.44222782439,12600084.529286008,91.88939490783896
-1.25,16.75,4.828079851140122,1.1060804480400934,318.3227821760248,0.0016203796521736275,102539.745813649,12558948.055611674,17.0076024842356
-1.5,16.75,1.004625396195309,1.1795764362908636,317.94537800021425,0.001555454966513679,102600.50218696475,12603283.206262495,30.668264534898796
-1.5,17.0,5.026973514633431,1.2681950558689528,317.9091172408249,0.001864081326832304,102197.52813163432,12604994.126505729,134.4591628100109
-1.75,17.0,5.298037069028258,1.2254232135981853,318.0627459493711,0.001680388165722306,102072.17180345923,12713649.959924007,79.9200563672286
-2.0,17.0,5.282790301562196,1.1319401476098085,318.3769449727953,0.0013805016669348282,101929.07943032996,12823297.63116445,124.72689733149228
-2.0,17.25,5.200351838202727,1.1513223200943223,318.2181100595003,0.0014579118690678434,101806.17743735742,12823595.182511099,104.61423737481618
-2.25,17.25,4.559346515685261,1.0628045180584156,318.8895277982186,0.00117737792081362,101992.24383063686,13007581.098522881,63.57979757631468
-2.25,17.5,4.771385289849497,0.9710101459015895,319.1808012533637,0.0012941174998367967,102255.6912451134,13032600.207587017,61.04882906495505
-2.5,17.5,5.890498021858532,0.9239031493169909,319.6919226879803,0.0011803432309759735,102264.44349706206,13120353.058903148,32.78734422738571
-2.75,17.5,4.685953219861409,0.904470568061386,319.9652027688188,0.0010726556513957711,102446.80523343201,13246142.890699342,23.512173726607685
-2.75,17.75,4.5682437152742335,0.9624910635871998,319.7434367139138,0.0011536554395147926,102374.84227296505,13203667.435965087,27.554826456993837
-3.0,17.75,4.25425507514314,0.9871157482651842,319.54240414107755,0.0010875602366854941,101856.93123701752,13278501.599647503,50.05795931897334
-3.0,18.0,4.589789878439256,0.8620515871882564,319.4438515985559,0.0013115972228990905,102014.42546388245,13184128.230868418,49.48636316691667
-3.25,18.0,3.52353074875042,0.9336824509086572,319.76371351135583,0.0011073809940864879,101878.60347993809,13340417.075696215,50.89376564275206
-3.25,18.25,3.8363208312927752,0.8823159131668638,319.6174830937679,0.0012282564004413676,101874.75989839448,13264491.89040941,25.97257657969397
-3.5,18.25,5.28711625825458,0.9205509660394353,320.4479184196319,0.0009896269668498749,102126.67656824016,13402952.450383775,23.36101310197602
-3.75,18.25,4.244672189119681,0.9617097276352883,320.36745058834214,0.0008066361160414866,101667.11387861722,13637323.727761585,25.741002859339208
-3.75,18.5,2.9113744286596006,0.8484412189936694,320.3293630904444,0.0010798348233677837,101655.81467504325,13548554.242677737,39.40563836475071
-4.0,18.5,3.4576714029207793,0.8101809617355524,320.17536903419654,0.0010170170686126657,101204.17068956431,13657110.892313797,51.704859769183756
-4.0,18.75,3.6015986579258326,0.7000630012871247,320.1138992833929,0.0011061324424391813,101166.75365477841,13592393.474417469,61.12197853392241
-4.25,18.75,3.4318884780467243,0.6171153684567802,320.1546355521275,0.0009605201065720368,100766.419167496,13710124.623908568,34.032471708672816
-4.5,18.75,3.68297235617158,0.5140798403466471,320.6347937690289,0.0008268470458322637,101199.77140948431,13755501.204272654,28.335751553303524
-4.5,19.0,3.74808469401568,0.5208850244439407,319.7459028109,0.0009282138326979765,100109.95396313332,13632786.069725176,28.28125137034393
-4.75,19.0,4.425197260729745,0.47806277340208253,319.5904473638453,0.0008156100810065046,99694.33776609923,13683592.962165628,32.1851690664216
-4.75,19.25,4.272322633957589,0.4943094674196957,319.7041618359857,0.0008764769738127051,100059.94109485511,13617883.706447134,59.6549657001513
-5.0,19.25,5.404976279376155,0.5327713597621769,319.27670502504833,0.0008978584207728329,99333.27264205749,13688279.395875359,37.924409514292066
-5.0,19.5,3.9761729904961123,0.29776046934342165,319.01968291693345,0.0007813529451835266,98365.75518193124,13680691.836535787,18.169068351908162
-5.25,19.5,2.9440866888025092,0.17156184639176247,318.87929806257216,0.0007743298421674264,97967.73610521728,13826045.669374207,14.284628071249285
-5.5,19.5,3.236718705108197,0.1220755029066292,319.04370452831733,0.0007076103635144746,97826.49606054273,13928180.169111744,11.045723960565292
-5.5,19.75,3.8833265875172147,0.030961384634350015,319.5407600764202,0.0006920034679231409,98251.09605058233,13929940.68124609,18.249374886789763
-5.75,19.75,2.803515395045931,0.009482048557338479,320.1353634608651,0.0005947725083891315,98307.6846848749,14095230.45431004,31.142077972654615
-5.75,20.0,2.8239521956055595,0.0213785185348294,320.9830614656323,0.0005609835794338942,99331.18877254592,14029446.810754884,36.024515453048366
-6.25,20.25,2.800672304951711,0.02081388739357299,320.65050372019994,0.0005663679584129045,98386.77910989262,14152087.557465702,15.286181889272342
-6.5,20.25,2.717029709317043,0.01997200801131574,320.4256322098307,0.0005691771996193435,97794.35816185287,14197612.913503116,17.19249595871549
-6.5,20.5,2.903870900685444,0.002807821454808718,321.1173267459909,0.0004753797571154288,98724.3196625591,14168477.677476997,45.43583805869362
-6.75,20.5,2.7448864175539414,0.013444072155023051,321.00616970776207,0.0004895039976255848,97903.18245856928,14291961.486336652,29.118678936054405
-6.75,20.75,2.9893754415974993,0.017880044011036617,321.1487466483332,0.0005284432021259629,98651.19899680793,14329056.22088566,27.196202369635447
-7.0,20.75,2.839945971057163,0.02493727196378546,320.78887916220225,0.0005094027895045361,97654.55367173076,14416709.888419574,24.619646069769384
-1.0,16.25,4.487031682935806,1.053957778731934,318.43887140822596,0.0013382069798823135,102373.40671841262,12526291.795316864,83.91204399852899
-5.25,19.25,3.613194005761083,0.4921166858772345,318.3573988707567,0.0009055057996125868,97922.81714018963,13742780.884203374,20.994844850740936
-7.0,20.5,3.0658099676403476,0.018963832589494474,321.2105817468385,0.0004530618964198211,97818.16058249635,14393004.96446981,27.69946953014119
-3.5,18.0,2.9187831869639504,0.9533166672486264,320.2391222081354,0.0008877919731164228,101775.2898603745,13477563.450556207,26.75817258654303
-1.75,16.75,4.215221120555434,1.2368408002503115,318.3768536358698,0.0014853800053085911,102503.3475595132,12702293.416860206,74.22346347379467
-6.0,19.75,2.5796638602745348,-0.010928568667506003,320.4775115834659,0.0005175964096899858,98263.36772659505,14180057.384050783,36.289797176698634
-7.0,13.75,2.1652751170122557,1.3351379038778846,314.5683778568831,0.00018665218867575453,101519.11283508284,8944443.072183479,21.217449319180112
-7.0,14.0,2.174412028118973,1.6713896114408215,314.71269019903724,0.00018376491299135732,100784.94245204347,9615470.95076984,27.36755385674359
-6.75,14.0,2.129546951494887,1.6448998022324677,314.9340909062407,0.00019141229183111154,100394.70315483946,9705157.885839194,16.411207326106666
-6.5,14.0,2.93772039686604,1.4026352483688183,315.45708614116114,0.00019359725721389867,101057.00319383458,9590377.453869045,18.73531727033241
-6.25,14.5,1.9438039733589618,1.6930653830099789,315.41982067559235,0.00018673022315371135,100121.94778987781,10657322.19511849,78.21808443068082
-6.0,14.5,2.3548813528644432,1.6503943582813938,315.6625028864172,0.00018048746491717698,99897.39927295098,10618888.479509562,83.56156592200807
-6.0,14.75,2.983689261409058,1.7176900676879634,316.2132645466635,0.00016800194844411102,99990.57139422481,11333507.630380113,48.536187098390165
-5.75,14.75,3.5409181958168374,1.758823624898271,316.94195053761615,0.00014669853596194042,100978.00138523962,11174763.986942453,25.290087918640772
-5.5,14.75,2.419954667903331,1.8233720562803768,316.35191399944193,0.00021131108371006194,101424.45885104524,10730296.662884349,29.372619453274268
-5.5,15.0,3.3822235963812184,2.0490269200695215,316.06849551988233,0.00019445563647142104,98450.49920873594,11605866.296346875,35.24016082377493
-5.25,15.0,3.796707109313305,1.8984055120494243,315.99131581790743,0.00021919256598368597,99070.47354254012,11275435.525892299,17.951363032245855
-5.25,15.25,2.575700258202006,1.8348400517035934,316.9962046713121,0.0001445916050571098,99245.37965687968,11749286.04543207,17.767902793414923
-5.0,15.25,2.644909990593658,1.7481621698125107,316.8451333966774,0.00019476777438324732,99582.22558637561,11363089.19342621,23.505896792534422
-4.75,15.25,2.9876528634815918,1.804771219747775,316.98597493566587,0.0002178659798584226,100244.01623504571,11184384.813817468,26.18689955423956
-4.75,15.5,2.8807359518795352,1.5941633741293122,318.1419350637051,0.0001962504294644247,100894.04459802815,11822954.799673444,29.370092201757082
-4.5,15.5,5.049378179513178,1.9169307354253902,317.45526405844276,0.0002621115288598524,101157.35308787056,11512509.561335508,24.952554636500746
-4.5,15.75,3.264441620870074,2.1596489682288595,316.75735861135456,0.00035208528194389176,99628.996879858,12155914.756574553,63.70375323213437
-4.25,15.75,4.386782096339018,2.2698677462194694,316.2487032737241,0.0004348798630559172,99598.47976856605,12004535.508966474,14.34100628964415
-4.25,16.0,2.5388460060198677,1.9332631772588944,317.29496775434126,0.00031220966370803344,98905.94046754713,12955261.653403629,16.402919940501935
-4.0,16.0,3.346489856177393,1.6923092514436129,318.24660718022955,0.0002783427002748397,99899.06636856028,12795377.396470478,22.46159746726812
-3.75,16.0,3.8650527653037763,1.676909371875293,318.6078447202418,0.0002772502175834472,100298.70623267215,12757588.375445958,21.555360318967335
-3.75,16.25,2.842828083956598,1.421488128756876,318.25638023124884,0.0003804898319201191,99243.34209557946,13197319.673903223,21.863011000809923
-3.5,16.25,4.689370502660931,1.242385765070328,319.3603696487276,0.0003776025562357233,100645.5547358237,13240588.59889521,26.104497803128652
-3.5,16.5,4.725416425306477,1.0544870708283902,319.1798878841095,0.0004241111050978977,100265.68847796628,13590062.655535376,64.56121472088554
-3.25,16.5,4.60134620346929,0.9969202542423959,319.4004665589843,0.000457119689273568,100324.26836534767,13557629.558750551,84.02635246158577
-3.0,16.5,4.098966609134128,0.9866620693253647,320.03288343055067,0.0004994924108040401,101663.08506422813,13479571.922146093,63.24013022570543
-3.0,16.75,4.018278597322867,0.9168963301353331,320.58638519855936,0.0005591107519629341,102121.95313068057,13487134.68554011,43.52311907514771
-2.75,16.75,4.24153364064312,0.9162914248822404,319.7188670809774,0.000674523744860847,101634.04981569995,13390926.416790014,54.72294045005982
